match_id,season,date,venue,player,runs,balls_faced,fours,sixes,dismissal_type,was_dismissed,strike_rate,balls_bowled,runs_conceded,wickets,overs_bowled,economy,maiden_overs,team,opponent,catches,stumpings,runouts,fantasy_points,runs_form_5,strike_rate_form_5,wickets_form_5,economy_form_5,fantasy_points_form_5,runs_career_avg,wickets_career_avg,fantasy_points_career_avg,fantasy_points_venue_avg,fantasy_points_vs_opponent_avg
202202,2022,2022-03-27,"Brabourne Stadium, Mumbai",Thakur,22.0,11.0,4.0,0.0,caught,True,200.0,24.0,47.0,0.0,4.0,11.75,0.0,DC,MI,0.0,0.0,0.0,26.0,,,,,,,,,,
202202,2022,2022-03-27,"Brabourne Stadium, Mumbai",Tilak Varma,22.0,15.0,3.0,0.0,caught,True,146.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,MI,DC,1.0,0.0,0.0,33.0,,,,,,,,,,
202202,2022,2022-03-27,"Brabourne Stadium, Mumbai",Tim David,12.0,8.0,0.0,1.0,caught,True,150.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,DC,1.0,0.0,0.0,22.0,,,,,,,,,,
202202,2022,2022-03-27,"Brabourne Stadium, Mumbai",Tymal Mills,0.0,0.0,0.0,0.0,,False,0.0,18.0,26.0,1.0,3.0,8.666666666666666,0.0,MI,DC,0.0,0.0,0.0,25.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Akash Deep,0.0,0.0,0.0,0.0,,False,0.0,18.0,38.0,1.0,3.0,12.666666666666666,0.0,RCB,PBKS,0.0,0.0,0.0,25.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Anuj Rawat,21.0,20.0,2.0,1.0,bowled,True,105.0,0.0,0.0,0.0,0.0,0.0,0.0,RCB,PBKS,2.0,0.0,0.0,41.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Arshdeep Singh,0.0,0.0,0.0,0.0,,False,0.0,24.0,27.0,1.0,4.0,6.75,0.0,PBKS,RCB,0.0,0.0,0.0,25.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Dhawan,43.0,29.0,5.0,1.0,caught,True,148.27586206896552,0.0,0.0,0.0,0.0,0.0,0.0,PBKS,RCB,0.0,0.0,0.0,54.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Harpreet Brar,0.0,0.0,0.0,0.0,,False,0.0,18.0,37.0,0.0,3.0,12.333333333333334,0.0,PBKS,RCB,0.0,0.0,0.0,0.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Harshal Patel,0.0,0.0,0.0,0.0,,False,0.0,24.0,36.0,1.0,4.0,9.0,0.0,RCB,PBKS,0.0,0.0,0.0,25.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Hasaranga,0.0,0.0,0.0,0.0,,False,0.0,24.0,39.0,1.0,4.0,9.75,0.0,RCB,PBKS,0.0,0.0,0.0,25.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Karthik,32.0,14.0,3.0,3.0,,False,228.57142857142858,0.0,0.0,0.0,0.0,0.0,0.0,RCB,PBKS,0.0,0.0,0.0,45.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Kohli,41.0,29.0,1.0,2.0,,False,141.3793103448276,0.0,0.0,0.0,0.0,0.0,0.0,RCB,PBKS,0.0,0.0,0.0,50.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Livingstone,19.0,10.0,0.0,2.0,caught,True,190.0,6.0,14.0,0.0,1.0,14.0,0.0,PBKS,RCB,0.0,0.0,0.0,23.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Mayank,32.0,24.0,2.0,2.0,caught,True,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,PBKS,RCB,0.0,0.0,0.0,42.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Odean Smith,25.0,8.0,1.0,3.0,,False,312.5,24.0,52.0,0.0,4.0,13.0,0.0,PBKS,RCB,0.0,0.0,0.0,32.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Rahul Chahar,0.0,0.0,0.0,0.0,,False,0.0,24.0,22.0,1.0,4.0,5.5,0.0,PBKS,RCB,0.0,0.0,0.0,25.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Raj Bawa,0.0,1.0,0.0,0.0,lbw,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PBKS,RCB,0.0,0.0,0.0,-2.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Rajapaksa,43.0,22.0,2.0,4.0,caught,True,195.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,PBKS,RCB,0.0,0.0,0.0,57.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Sandeep Sharma,0.0,0.0,0.0,0.0,,False,0.0,24.0,37.0,0.0,4.0,9.25,0.0,PBKS,RCB,0.0,0.0,0.0,0.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Shahbaz Ahmed,0.0,0.0,0.0,0.0,,False,0.0,6.0,6.0,0.0,1.0,6.0,0.0,RCB,PBKS,2.0,0.0,0.0,16.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Shahrukh Khan,24.0,20.0,1.0,2.0,,False,120.0,0.0,0.0,0.0,0.0,0.0,0.0,PBKS,RCB,1.0,0.0,0.0,37.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Siraj,0.0,0.0,0.0,0.0,,False,0.0,24.0,51.0,2.0,4.0,12.75,0.0,RCB,PBKS,0.0,0.0,0.0,50.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",Willey,0.0,0.0,0.0,0.0,,False,0.0,18.0,28.0,0.0,3.0,9.333333333333334,0.0,RCB,PBKS,0.0,0.0,0.0,0.0,,,,,,,,,,
202203,2022,2022-03-27,"Dr DY Patil Sports Academy, Mumbai",du Plessis,88.0,57.0,3.0,7.0,caught,True,154.3859649122807,0.0,0.0,0.0,0.0,0.0,0.0,RCB,PBKS,0.0,0.0,0.0,113.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Aaron,0.0,0.0,0.0,0.0,,False,0.0,24.0,45.0,2.0,4.0,11.25,0.0,GT,LSG,0.0,0.0,0.0,50.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Abhinav Manohar,15.0,7.0,3.0,0.0,,False,214.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,GT,LSG,0.0,0.0,0.0,18.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Avesh Khan,0.0,0.0,0.0,0.0,,False,0.0,22.0,33.0,1.0,3.6666666666666665,9.0,0.0,LSG,GT,0.0,0.0,0.0,25.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Ayush Badoni,54.0,41.0,4.0,3.0,caught,True,131.70731707317074,0.0,0.0,0.0,0.0,0.0,0.0,LSG,GT,0.0,0.0,0.0,72.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Chameera,1.0,1.0,0.0,0.0,,False,100.0,18.0,22.0,2.0,3.0,7.333333333333333,0.0,LSG,GT,0.0,0.0,0.0,51.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Ferguson,0.0,0.0,0.0,0.0,,False,0.0,24.0,24.0,0.0,4.0,6.0,0.0,GT,LSG,0.0,0.0,0.0,0.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Hardik Pandya,33.0,28.0,5.0,1.0,caught,True,117.85714285714286,24.0,37.0,0.0,4.0,9.25,0.0,GT,LSG,1.0,0.0,0.0,52.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Hooda,55.0,41.0,6.0,2.0,lbw,True,134.14634146341464,18.0,31.0,1.0,3.0,10.333333333333334,0.0,LSG,GT,1.0,0.0,0.0,106.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Krunal Pandya,21.0,13.0,3.0,0.0,,False,161.53846153846155,24.0,17.0,1.0,4.0,4.25,0.0,LSG,GT,0.0,0.0,0.0,49.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Lewis,10.0,9.0,2.0,0.0,caught,True,111.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,LSG,GT,0.0,0.0,0.0,12.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Manish Pandey,6.0,5.0,1.0,0.0,bowled,True,120.0,0.0,0.0,0.0,0.0,0.0,0.0,LSG,GT,1.0,0.0,0.0,15.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Miller,30.0,21.0,1.0,2.0,caught,True,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,GT,LSG,0.0,0.0,0.0,39.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Mohsin Khan,0.0,0.0,0.0,0.0,,False,0.0,12.0,18.0,0.0,2.0,9.0,0.0,LSG,GT,0.0,0.0,0.0,0.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Rahul,0.0,1.0,0.0,0.0,caught,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LSG,GT,1.0,0.0,0.0,6.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Rahul Tewatia,40.0,24.0,5.0,2.0,,False,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,GT,LSG,0.0,0.0,0.0,53.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Rashid Khan,0.0,0.0,0.0,0.0,,False,0.0,24.0,27.0,1.0,4.0,6.75,0.0,GT,LSG,0.0,0.0,0.0,25.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Ravi Bishnoi,0.0,0.0,0.0,0.0,,False,0.0,24.0,34.0,0.0,4.0,8.5,0.0,LSG,GT,0.0,0.0,0.0,0.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Shami,0.0,0.0,0.0,0.0,,False,0.0,24.0,25.0,3.0,4.0,6.25,0.0,GT,LSG,0.0,0.0,0.0,79.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Shankar,4.0,6.0,0.0,0.0,bowled,True,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,GT,LSG,0.0,0.0,0.0,4.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Shubman Gill,0.0,3.0,0.0,0.0,caught,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT,LSG,1.0,0.0,0.0,6.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",Wade,30.0,29.0,4.0,0.0,bowled,True,103.44827586206897,0.0,0.0,0.0,0.0,0.0,0.0,GT,LSG,1.0,0.0,0.0,46.0,,,,,,,,,,
202204,2022,2022-03-28,"Wankhede Stadium, Mumbai",de Kock,7.0,9.0,1.0,0.0,bowled,True,77.77777777777777,0.0,0.0,0.0,0.0,0.0,0.0,LSG,GT,0.0,0.0,0.0,8.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Abdul Samad,4.0,6.0,0.0,0.0,caught,True,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,SRH,RR,1.0,0.0,0.0,12.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Abhishek Sharma,9.0,19.0,1.0,0.0,caught,True,47.36842105263158,6.0,15.0,0.0,1.0,15.0,0.0,SRH,RR,0.0,0.0,0.0,10.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Ashwin,0.0,0.0,0.0,0.0,,False,0.0,24.0,21.0,0.0,4.0,5.25,0.0,RR,SRH,0.0,0.0,0.0,0.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Bhuvneshwar,3.0,3.0,0.0,0.0,,False,100.0,24.0,29.0,1.0,4.0,7.25,0.0,SRH,RR,0.0,0.0,0.0,28.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Boult,0.0,0.0,0.0,0.0,,False,0.0,24.0,23.0,2.0,4.0,5.75,1.0,RR,SRH,0.0,0.0,0.0,62.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Buttler,35.0,26.0,3.0,3.0,caught,True,134.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,RR,SRH,0.0,0.0,0.0,48.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Chahal,0.0,0.0,0.0,0.0,,False,0.0,24.0,22.0,3.0,4.0,5.5,0.0,RR,SRH,0.0,0.0,0.0,79.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Coulter-Nile,1.0,2.0,0.0,0.0,,False,50.0,18.0,48.0,0.0,3.0,16.0,0.0,RR,SRH,0.0,0.0,0.0,1.0,,,,,,,,,,
